sza	wlen(nm)/depth(cm)	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
90	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	286	154400	195700	198100	196500	194700	192800	191000	189100	186900	185100	183300	181600	179800	177700	176000	174300	172600	171000	169000	167400	165800	150000	136000	123400	112200	102200	93290	85450	78550	72440	65150	58440	52410	46980	42100	37700	33750	30180	26960	24060	21440	19060	16910	14950	13160	11530	10030	8644	7391	6193	5890	5602	5328	5067	4819	4583	4358	4145	3942	3749	3565	3391	3224	3066	2916	2773	2640	2511	2387	2270	2159	2052	1952	1855	1764	1677	1594	1516	1441	1370	1302	1237	1176	1119	1063	1010	959.2	911.1	865.2	821.6	780	740.3	702.6	666.6	632.2	599.5	568.3	538.5	510	482.9	456.9	432.7	409	386.2	364.5	343.7	323.7	304.6	286.2	268.5	251.9	235.6	219.8	204.6	189.9	175.6	161.9	148.5	134.7
90	287	424200	531900	537900	533600	528500	523500	518500	513500	507300	502500	497700	492900	488200	482400	477800	473200	468700	464200	458700	454400	450000	407300	369100	335000	304500	277400	253300	232000	213300	196700	176900	158700	142300	127600	114300	102400	91630	81950	73220	65330	58210	51760	45910	40590	35740	31310	27240	23490	20090	16840	16020	15240	14490	13780	13110	12470	11860	11280	10730	10210	9707	9232	8781	8351	7943	7554	7193	6841	6506	6187	5884	5595	5321	5059	4811	4574	4349	4135	3931	3737	3552	3376	3209	3053	2901	2757	2619	2488	2363	2244	2131	2023	1920	1821	1728	1639	1553	1472	1394	1320	1249	1183	1118	1056	997	940.1	885.6	833.3	783	734.7	689.4	644.6	601.5	559.9	519.6	480.7	443	406.4	368.7
90	288	2243000	2777000	2805000	2782000	2756000	2729000	2703000	2677000	2645000	2620000	2595000	2570000	2545000	2515000	2491000	2467000	2444000	2420000	2392000	2369000	2346000	2124000	1924000	1746000	1587000	1446000	1320000	1209000	1112000	1025000	922200	827200	741800	665000	595900	533700	477700	427200	381700	340600	303500	269800	239300	211600	186400	163200	142000	122500	104700	87790	83500	79430	75550	71860	68350	65010	61830	58810	55940	53210	50610	48130	45780	43540	41410	39380	37500	35660	33920	32260	30670	29170	27740	26380	25080	23850	22670	21560	20490	19480	18520	17600	16730	15920	15130	14370	13650	12970	12320	11700	11110	10540	10010	9496	9008	8542	8098	7674	7269	6883	6513	6169	5831	5507	5198	4901	4617	4344	4082	3831	3594	3361	3136	2919	2709	2506	2309	2119	1922
90	289	9559000	11700000	11810000	11710000	11600000	11490000	11380000	11270000	11130000	11030000	10920000	10820000	10710000	10590000	10480000	10380000	10290000	10190000	10070000	9970000	9876000	8939000	8100000	7350000	6682000	6086000	5558000	5091000	4680000	4316000	3882000	3482000	3122000	2799000	2508000	2246000	2011000	1798000	1607000	1434000	1277000	1136000	1007000	890700	784400	687100	597800	515400	440800	369500	351500	334300	318000	302500	287700	273600	260300	247600	235500	223900	213000	202600	192700	183300	174300	165800	157800	150100	142800	135800	129100	122800	116800	111000	105600	100400	95430	90730	86260	82000	77950	74090	70420	67000	63670	60500	57470	54600	51850	49240	46750	44380	42120	39970	37910	35950	34080	32300	30600	28970	27420	25960	24540	23180	21880	20630	19430	18280	17180	16120	15130	14150	13200	12290	11400	10550	9721	8917	8090
